294			102011		-42.88778278	-73.48528778	2
295			102011		-42.88918111	-73.48528417	3
296			102011		-42.889185	-73.48805944	4
297			102015		-41.59252444	-72.71252556	1
298			102015		-41.59252167	-72.71112556	2
299			102015		-41.59002611	-72.71113444	3
300			102015		-41.59027889	-72.71278417	4
301			102019		-42.48223778	-73.66501139	1
302			102019		-42.4789125	-73.66001056	2
303			102019		-42.48474472	-73.65222833	3
304			102019		-42.49056083	-73.64555806	4
305			102019		-42.49391639	-73.65084278	5
306			102020		-41.79641444	-73.07473972	1
307			102020		-41.79946611	-73.06944972	2
308			102020		-41.79891111	-73.06889472	3
309			102020		-41.79585944	-73.07418472	4
310			102021		-41.57390917	-73.07835944	1
311			102021		-41.57528083	-73.07668278	2
312			102021		-41.57723	-73.07917583	3
313			102021		-41.57585806	-73.0808525	4
314			102022		-42.56224167	-73.730575	1
315			102022		-42.564465	-73.72862	2
316			102022		-42.56361417	-73.72666833	3
317			102022		-42.56139056	-73.72862333	4
318			102024		-41.55750917	-72.74583806	1
319			102024		-41.55750528	-72.74334833	2
320			102024		-41.56002528	-72.74334028	3
321			102024		-41.56027944	-72.74558	4
322			102025		-41.57333417	-72.72751389	1
323			102025		-41.57530306	-72.72530306	2
324			102025		-41.57640861	-72.72724722	3
325			102025		-41.57419	-72.72945806	4
326			102026		-42.35417556	-73.57030361	1
327			102026		-42.35474306	-73.56947028	2
328			102026		-42.356675	-73.572245	3
329			102026		-42.3558575	-73.57308083	4
330			102027		-42.53806917	-73.74612417	1
331			102027		-42.53974056	-73.74334139	2
332			102027		-42.53917056	-73.74251417	3
333			102027		-42.53724944	-73.74529694	4
334			102028		-41.5125125	-72.02224639	1
335			102028		-41.51473028	-72.02167028	2
336			102028		-41.51474861	-72.02251306	3
337			102028		-41.51278083	-72.02333917	4
338			102030		-42.50305917	-73.63611167	1
339			102030		-42.49946639	-73.64389806	2
340			102030		-42.49472528	-73.64139417	3
341			102030		-42.49613639	-73.63502444	4
342			102030		-42.49724667	-73.63640056	5
343			102030		-42.49724611	-73.63585639	6
344			102030		-42.50113028	-73.63584806	7
345			102030		-42.50112611	-73.63252528	8
346			102030		-42.50305556	-73.63252139	9
347			102031		-41.6641775	-73.06416722	1
348			102031		-41.66417444	-73.06223722	2
349			102031		-41.66111833	-73.06224639	3
350			102031		-41.66112139	-73.06417639	4
351			102032		-41.77500222	-73.08084833	1
352			102032		-41.77667722	-73.08029111	2
353			102032		-41.77611333	-73.07669056	3
354			102032		-41.77418833	-73.07724778	4
355			102036		-42.34195806	-73.55001639	1
356			102036		-42.34168111	-73.55556972	2
357			102036		-42.33947028	-73.55557167	3
358			102036		-42.33863111	-73.55223861	4
359			102036		-42.33862778	-73.54917417	5
360			102036		-42.33918694	-73.54917333	6
361			102036		-42.33918833	-73.55002083	7
362			102044		-42.34028722	-73.54445056	1
363			102044		-42.34029444	-73.53891056	2
364			102044		-42.34280361	-73.53891556	3
365			102044		-42.34279722	-73.54389889	4
366			102044		-42.34140944	-73.54389833	5
367			102044		-42.34140889	-73.54445361	6
368			102045		-42.36807083	-73.60278333	1
369			102045		-42.36806778	-73.60002	2
370			102045		-42.36695083	-73.6000225	3
371			102045		-42.36695389	-73.60278583	4
372			102051		-42.87806944	-73.51333778	1
373			102051		-42.87806528	-73.51001083	2
374			102051		-42.88057917	-73.50863139	3
375			102051		-42.8805825	-73.51138944	4
376			102056		-41.74141333	-73.16056417	1
377			102056		-41.74113278	-73.16002111	2
378			102056		-41.74500528	-73.15500111	3
379			102056		-41.74529889	-73.15528222	4
380			102056		-41.74668417	-73.15417278	5
381			102056		-41.74723944	-73.15529861	6
382			102056		-41.74557722	-73.15668444	7
383			102057		-43.1430825	-73.66613417	1
384			102057		-43.14307806	-73.66251528	2
385			102057		-43.14500806	-73.66251139	3
386			102057		-43.1450125	-73.66613028	4
387			102074		-42.58863639	-73.774745	1
388			102074		-42.58863778	-73.77612028	2
389			102074		-42.59000861	-73.77611806	3
390			102074		-42.59000472	-73.77224167	4
391			102074		-42.58585972	-73.78058	5
392			102074		-42.58641333	-73.77363583	6
393			102074		-42.58584028	-73.77418778	7
394			102074		-42.58640222	-73.77474917	8
395			102075		-43.04861556	-73.571675	1
396			102075		-43.04861222	-73.56917944	2
397			102075		-43.0497475	-73.56917639	3
398			102075		-43.05000028	-73.57167167	4
