496	91917	0	1		
497	91917	7	5		
498	91918	3	5		2
499	91918	7	5		
500	91919	0	7		
501	91919	7	5		
502	91920	0	1		
503	91920	1	5	1	
504	91920	7	5		
505	91921	1	5	1	
506	91921	3	5		1
507	91921	4	2		
508	91921	7	5		
509	91922	0	3		
510	91922	0	7		
511	91922	4	2		
512	91922	7	5		
513	91923	0	1		
514	91923	0	5		
515	91923	4	1		
516	91923	4	2		
517	91923	7	5		
518	91924	0	1		
519	91924	4	1		
520	91924	4	2		
521	91924	7	5		
522	91925	0	6		
523	91925	0	3		
524	91925	0	0		
525	91925	7	5		
526	91926	0	5		
527	91926	0	6		
528	91926	0	1		
529	91927	0	1		
530	91927	0	0		
531	91928	4	1		
532	91928	4	2		
533	91928	7	5		
534	91929	1	5	2	
535	91929	7	5		
536	91930	0	3		
537	91930	1	5	9	
538	91930	7	5		
539	91931	0	1		
540	91931	1	5	2	
541	91931	4	2		
542	91932	3	5		3
543	91932	4	1		
544	91932	7	5		
545	91933	0	5		
546	91933	1	6	1	
547	91934	0	3		
548	91934	0	1		
549	91934	4	1		
550	91934	4	2		
551	91935	0	5		
552	91935	0	1		
553	91935	4	1		
554	91936	0	5		
555	91936	0	1		
556	91936	4	1		
557	91937	0	3		
558	91937	3	5		1
559	91937	4	1		
560	91937	4	2		
561	91937	7	5		
562	91938	1	5	2	
563	91938	4	1		
564	91938	4	2		
565	91938	7	5		
566	91939	0	1		
567	91939	1	5	1	
568	91939	4	2		
569	91939	8	5	1	
570	91940	1	5	15	
571	91940	4	1		
572	91940	4	2		
573	91940	7	5		
574	91941	0	1		
575	91941	3	5		1
576	91941	4	2		
577	91941	7	5		
578	91942	0	3		
579	91942	0	7		
580	91942	1	5	8	
581	91942	5	5		
582	91942	7	5		
583	91943	4	2		
584	91943	5	5		
585	91944	4	1		
586	91944	7	5		
587	91944	9	5	1	
588	91945	0	0		
589	91945	1	5	24	
590	91945	4	1		
591	91946	0	6		
592	91946	0	0		
593	91946	0	2		
594	91946	0	1		
595	91946	0	5		
596	91946	3	5		1
597	91946	5	6		
598	91947	3	5		1
599	91947	7	5		
600	91948	0	6		
601	91948	1	5	4	
602	91948	7	5		
603	91949	5	6		
604	91949	5	5		
605	91949	7	5		
606	91950	0	0		
607	91951	4	1		
608	91951	4	2		
609	91952	0	2		
610	91952	5	5		
611	91952	7	5		
612	91953	0	5		
613	91953	1	5	2	
614	91953	4	1		
615	91953	4	2		
616	91953	7	5		
617	91954	0	0		
618	91954	4	2		
619	91954	5	6		
620	91954	7	5		
621	91955	0	5		
622	91955	4	1		
623	91955	4	2		
624	91955	7	5		
625	91956	0	5		
626	91956	4	2		
627	91956	5	6		
628	91957	0	3		
629	91957	0	1		
630	91957	4	1		
631	91957	4	2		
632	91957	7	5		
633	91958	1	5	2	
634	91958	4	1		
635	91958	4	2		
636	91958	7	5		
637	91960	7	5		
638	91961	0	1		
639	91961	0	0		
640	91961	0	3		
641	91961	1	5	3	
642	91961	4	1		
643	91961	7	5		
644	91962	0	1		
645	91963	0	2		
646	91963	0	1		
647	91963	7	5		
648	91964	0	0		
649	91964	0	1		
650	91964	0	5		
651	91964	1	5	7	
652	91964	4	1		
653	91964	7	5		
654	91965	7	5		
655	91966	0	5		
656	91967	0	5		
657	91967	0	2		
658	91968	0	1		
659	91968	0	2		
660	91968	1	5	4	
661	91968	4	1		
662	91968	7	5		
663	91969	0	5		
664	91970	0	1		
665	91970	0	0		
666	91970	1	5	23	
667	91970	4	1		
668	91970	7	5		
669	91971	0	3		
670	91971	0	0		
671	91971	4	1		
672	91971	7	5		
673	91972	4	1		
674	91972	5	5		
675	91972	7	5		
676	91973	0	0		
677	91973	4	1		
678	91974	0	3		
679	91974	0	0		
680	91974	1	5	2	
681	91974	4	1		
682	91974	4	2		
683	91974	4	4		
684	91974	7	5		
685	91975	0	1		
686	91975	0	2		
687	91975	4	2		
688	91975	4	4		
689	91975	5	6		
690	91975	5	5		
691	91976	0	3		
692	91976	1	5	6	
693	91976	4	1		
694	91976	7	5		
695	91977	0	0		
696	91977	0	3		
697	91977	7	5		
698	91978	7	5		
699	91979	0	0		
700	91979	0	6		
701	91979	0	1		
702	91979	0	5		
703	91979	4	1		
704	91980	1	5	4	
705	91980	4	2		
706	91981	0	5		
707	91981	0	7		
708	91981	0	1		
709	91981	4	1		
710	91981	4	2		
711	91981	7	5		
712	91982	0	3		
713	91982	0	1		
714	91982	0	0		
715	91982	0	5		
716	91982	1	5	44	
717	91982	4	1		
718	91982	5	5		
719	91982	7	5		
720	91983	0	3		
721	91983	0	1		
722	91983	1	5	6	
723	91983	7	5		
724	91984	1	5	10	
725	91985	0	3		
726	91985	0	0		
727	91985	1	5	9	
728	91985	7	5		
729	91986	4	2		
730	91986	7	5		
731	91987	3	5		3
732	91987	7	5		
733	91988	0	5		
734	91988	0	1		
735	91988	0	2		
736	91988	4	2		
737	91988	7	5		
738	91989	0	1		
739	91989	0	5		
740	91989	1	5	14	
741	91989	7	5		
742	91990	0	1		
743	91990	7	5		
744	91991	0	1		
745	91991	0	2		
746	91991	0	5		
747	91991	4	1		
748	91992	0	1		
749	91992	1	5	5	
750	91992	7	5		
751	91993	0	2		
752	91993	1	5	6	
753	91993	5	5		
754	91993	7	5		
755	91994	0	8		
756	91994	0	1		
757	91994	0	2		
758	91994	1	5	6	
759	91994	4	2		
760	91994	5	5		
761	91995	0	1		
762	91995	4	2		
763	91995	7	5		
764	91996	4	1		
765	91996	4	2		
766	91996	7	5		
767	91997	1	5	5	
768	91997	7	5		
769	91998	3	5		1
770	91998	7	5		
771	91999	0	1		
772	91999	0	0		
773	91999	1	5	7	
774	91999	7	5		
775	919100	0	1		
776	919100	0	0		
777	919101	0	1		
778	919101	4	2		
779	919101	7	5		
780	919103	0	1		
781	919103	5	5		
782	919103	7	5		
783	919104	0	1		
784	919104	4	1		
785	919104	4	2		
786	919104	5	5		
787	919104	7	5		
788	919105	0	1		
789	919105	5	5		
790	919105	7	5		
791	919106	0	3		
792	919106	1	5	4	
793	919106	4	1		
794	919106	4	2		
795	919107	0	2		
796	919107	0	5		
797	919107	1	6	5	
798	919108	0	5		
799	919108	0	0		
800	919108	0	3		
801	919108	4	1		
802	919108	4	2		
803	919108	7	5		
804	919109	0	0		
805	919109	1	5	8	
806	919109	4	1		
807	919109	5	6		
808	919109	7	5		
809	919110	0	1		
810	919111	0	5		
811	919112	0	0		
812	919112	0	1		
813	919112	1	5	12	
814	919112	4	1		
815	919112	5	6		
816	919112	7	5		
817	919113	7	5		
818	919114	0	0		
819	919114	0	1		
820	919114	4	1		
821	919114	4	2		
822	919114	5	6		
823	919114	7	5		
824	919115	5	6		
825	919115	7	5		
826	919117	1	5	11	
827	919117	4	1		
828	919117	4	2		
829	919117	5	6		
830	919118	0	1		
831	919118	0	7		
832	919118	4	1		
833	919118	5	6		
834	919119	0	0		
835	919119	1	6	4	
836	919119	4	1		
837	919119	7	5		
838	919120	1	5	4	
839	919120	4	1		
840	919120	7	5		
841	919121	0	0		
842	919121	0	3		
843	919121	1	5	6	
844	919121	5	5		
845	919122	0	3		
846	919122	7	5		
847	919123	5	6		
848	919123	7	5		
849	919124	0	1		
850	919125	5	5		
851	919125	7	5		
852	919126	0	1		
853	919126	0	0		
854	919126	7	5		
855	919127	0	1		
856	919127	3	5		1
857	919128	0	0		
858	919128	1	5	2	
859	919128	3	5		1
860	919128	4	2		
861	919128	7	5		
862	919129	1	5	1	
863	919129	7	5		
864	919130	0	1		
865	919130	1	5	2	
866	919131	1	5	23	
867	919131	3	5		1
868	919131	4	1		
869	919131	5	6		
870	919131	7	5		
871	919132	0	1		
872	919133	0	1		
873	919133	7	5		
874	919134	3	5		1
875	919134	7	5		
876	919135	0	1		
877	919135	1	5	1	
878	919135	3	5		1
879	919135	5	5		
880	919135	7	5		
881	919136	3	5		1
882	919136	4	2		
883	919136	4	4		
884	919136	7	5		
885	919137	0	0		
886	919137	1	5	55	
887	919137	3	5		1
888	919137	7	5		
889	919138	0	1		
890	919138	0	3		
891	919138	3	5		1
892	919138	7	5		
893	919139	0	1		
894	919139	7	5		
895	919140	0	1		
896	919140	2	3	1	
897	919140	4	1		
898	919140	7	5		
899	919141	0	1		
900	919141	0	0		
901	919141	1	5	6	
902	919141	5	6		
903	919141	7	5		
904	919142	0	1		
905	919142	0	0		
906	919142	5	1		
907	919142	7	5		
908	919143	0	1		
909	919143	0	5		
910	919143	0	0		
911	919143	1	5	67	
912	919143	4	1		
913	919143	5	6		
914	919143	7	5		
915	919144	0	1		
916	919144	0	0		
917	919144	0	3		
918	919145	0	1		
919	919145	0	2		
920	919145	1	5	3	
921	919145	3	5		1
922	919146	0	1		
923	919146	1	5	5	
924	919146	3	5		3
925	919146	4	1		
926	919147	0	7		
927	919148	4	1		
928	919149	1	5	8	
929	919149	4	1		
930	919149	7	5		
931	919150	0	0		
932	919150	4	1		
933	919150	7	5		
934	919151	0	0		
935	919151	1	5	9	
936	919151	4	1		
937	919151	7	5		
938	919152	0	3		
939	919152	7	5		
940	9201	0	3		
941	9201	4	2		
942	9201	4	1		
943	9201	4	4		
944	9201	5	5		
945	9201	6	3		
946	9202	0	3		
947	9202	0	0		
948	9202	4	1		
949	9202	5	5		
950	9202	6	3		
951	9203	0	3		
952	9203	0	0		
953	9203	6	3		
954	9204	0	3		
955	9204	0	5		
956	9204	0	0		
957	9204	4	1		
958	9204	4	4		
959	9204	4	2		
960	9204	5	7		
961	9204	5	6		
962	9204	5	5		
963	9204	6	3		
964	9205	0	0		
965	9205	4	2		
966	9205	4	1		
967	9205	5	7		
968	9205	5	5		
969	9205	8	7	1	
970	9206	0	3		
971	9206	0	0		
972	9206	4	1		
973	9206	4	2		
974	9206	4	4		
975	9206	5	7		
976	9206	5	0		
977	9206	5	6		
978	9206	8	3	41	
979	9206	8	8	1	
980	9206	8	7	1	
981	9206	6	3		
982	9207	0	3		
983	9207	0	0		
984	9207	0	5		
985	9207	4	2		
986	9207	4	1		
987	9207	5	7		
988	9207	5	5		
989	9207	8	7	26	
990	9207	6	3		
991	9208	0	3		
992	9208	0	0		
993	9208	4	2		
994	9208	4	1		
995	9208	5	7		
996	9208	5	5		
997	9209	0	0		
998	9209	4	2		
999	9209	4	1		
1000	9209	5	5		
1001	9209	5	7		
1002	9209	5	6		
1003	92010	0	3		
1004	92010	0	0		
1005	92010	1	5	4	
1006	92010	4	4		
1007	92010	4	1		
1008	92010	5	0		
1009	92010	5	5		
1010	92010	8	7	9	
1011	92010	7	5		
1012	92010	6	3		
1013	92011	0	3		
1014	92011	0	0		
1015	92011	4	1		
1016	92011	5	6		
1017	92011	5	0		
1018	92011	5	5		
1019	92011	6	3		
1020	92012	4	4		
1021	92012	4	1		
1022	92012	5	5		
1023	92013	0	3		
1024	92013	4	4		
1025	92013	4	1		
1026	92013	5	5		
1027	92013	6	3		
1028	92014	0	3		
1029	92014	0	0		
1030	92014	4	4		
1031	92014	4	1		
1032	92014	4	2		
1033	92014	5	7		
1034	92014	5	5		
1035	92014	6	3		
1036	92015	0	3		
1037	92015	4	1		
1038	92015	5	5		
1039	92015	6	3		
1040	92016	0	5		
1041	92016	4	2		
1042	92016	5	5		
1043	92017	0	0		
1044	92017	4	2		
1045	92017	4	4		
1046	92017	4	1		
1047	92017	5	0		
1048	92017	5	6		
1049	92017	5	5		
1050	92017	5	7		
1051	92017	8	7	2	
1052	92018	0	0		
1053	92018	1	5	4	
1054	92018	4	1		
1055	92018	4	4		
1056	92018	4	2		
1057	92018	5	6		
1058	92018	5	5		
1059	92019	0	7		
1060	92019	4	2		
1061	92019	4	1		
1062	92019	4	4		
1063	92019	5	0		
1064	92019	5	6		
1065	92019	5	5		
1066	92020	0	7		
1067	92020	4	2		
1068	92020	5	6		
1069	92020	5	5		
1070	92021	0	3		
1071	92021	4	4		
1072	92021	4	1		
1073	92021	4	2		
1074	92021	5	7		
1075	92021	5	6		
1076	92021	5	5		
1077	92021	6	3		
1078	9211	0	3		
1079	9212	0	3		
1080	9214	0	0		
1081	9214	0	3		
1082	9216	0	3		
1083	9217	0	7		
1084	9217	4	1		
1085	9217	5	1		
1086	9219	0	3		
1087	92110	5	6		
1088	92111	0	1		
1089	92111	0	3		
1090	92111	4	2		
1091	92111	6	3		
1092	92113	0	0		
1093	92113	0	3		
1094	92113	6	3		
1095	92114	0	5		
1096	92114	5	5		
1097	92114	5	6		
1098	92115	0	3		
1099	92115	1	5	6	
1100	92115	6	3		
1101	92116	0	3		
1102	92116	5	5		
1103	92116	6	3		
1104	92117	4	1		
1105	92117	4	2		
1106	92117	5	5		
1107	92118	4	2		
1108	92118	5	5		
1109	92118	5	6		
1110	92119	0	3		
1111	92119	0	6		
1112	92119	5	6		
1113	92120	1	5	47	
1114	92120	5	5		
1115	92121	0	0		
1116	92121	1	5	7	
1117	92123	0	3		
1118	92123	0	0		
1119	92123	1	5	2	
1120	92125	0	3		
1121	92125	4	1		
1122	92125	4	2		
1123	92125	5	5		
1124	92125	7	5		
1125	92125	6	3		
1126	92126	4	1		
1127	92126	4	2		
1128	92127	0	6		
1129	92127	0	5		
1130	92127	1	5	8	
1131	92127	4	4		
1132	92127	4	1		
1133	92128	1	5	6	
1134	92129	1	5	13	
1135	92130	0	0		
1136	92130	4	4		
1137	92130	4	1		
1138	92132	5	6		
1139	92133	4	1		
1140	92133	7	5		
1141	92134	1	5	3	
1142	92134	4	1		
1143	92134	4	2		
1144	92135	1	5	17	
1145	92137	1	5	1	
1146	92137	6	3		
1147	92138	1	5	4	
1148	92138	5	5		
1149	92139	1	5	4	
1150	9221	0	7		
1151	9221	0	0		
1152	9221	4	2		
1153	9221	4	4		
1154	9221	4	1		
1155	9221	5	6		
1156	9221	5	0		
1157	9221	5	5		
1158	9221	7	5		
1159	9222	0	7		
1160	9222	0	3		
1161	9222	1	5	2	
1162	9222	4	2		
1163	9222	4	4		
1164	9222	4	1		
1165	9222	5	5		
1166	9222	5	6		
1167	9222	5	0		
1168	9222	5	7		
1169	9223	0	7		
1170	9223	4	1		
1171	9223	5	3		
1172	9223	5	0		
1173	9223	5	5		
1174	9224	0	7		
1175	9224	0	3		
1176	9224	4	1		
1177	9224	4	2		
1178	9224	5	5		
1179	9224	5	3		
1180	9224	5	0		
1181	9224	5	6		
1182	9225	4	2		
1183	9225	4	4		
1184	9225	4	1		
1185	9225	5	5		
1186	9225	5	3		
1187	9225	5	0		
1188	9225	5	7		
1189	9225	5	6		
1190	9226	0	3		
1191	9226	0	7		
1192	9226	1	5	1	
1193	9226	4	4		
1194	9226	4	1		
1195	9226	4	2		
1196	9226	5	5		
1197	9226	5	0		
1198	9226	5	6		
1199	9226	5	3		
1200	9226	7	5		
1201	9227	0	7		
1202	9227	4	1		
1203	9227	4	4		
1204	9227	4	2		
1205	9227	5	5		
1206	9227	5	3		
1207	9227	5	0		
1208	9227	5	6		
1209	9228	0	7		
1210	9228	0	3		
1211	9228	1	5	2	
1212	9228	4	2		
1213	9228	4	1		
1214	9228	5	7		
1215	9228	5	3		
1216	9228	5	0		
1217	9228	5	6		
1218	9228	5	5		
1219	9228	7	5		
1220	9229	0	3		
1221	9229	0	0		
1222	9229	0	5		
1223	9229	4	1		
1224	9229	4	2		
1225	9229	5	6		
1226	9229	5	3		
1227	9229	5	0		
1228	9229	5	5		
1229	9229	7	5		
1230	9229	6	3		
1231	92210	4	2		
1232	92210	4	4		
1233	92210	4	1		
1234	92210	5	5		
1235	92210	5	6		
1236	92210	5	3		
1237	92210	5	0		
1238	92211	1	5	11	
1239	92211	4	1		
1240	92211	4	2		
1241	92211	5	5		
1242	92211	5	3		
1243	92211	5	0		
1244	92211	5	6		
1245	92212	4	1		
1246	92212	4	2		
1247	92212	4	4		
1248	92212	5	5		
1249	92212	5	3		
1250	92212	5	0		
1251	92212	5	6		
1252	92213	1	5	2	
1253	92213	4	4		
1254	92213	4	1		
1255	92213	5	0		
1256	92213	5	6		
1257	92213	5	5		
1258	9231	0	0		
1259	9231	0	1		
1260	9231	7	5		
1261	9232	0	1		
1262	9232	1	5	17	
1263	9232	4	2		
1264	9233	0	3		
1265	9233	4	1		
1266	9233	7	5		
1267	9233	6	3		
1268	9234	0	1		
1269	9234	0	5		
1270	9235	0	5		
1271	9236	1	5	19	
1272	9236	7	5		
1273	9238	0	3		
1274	9238	0	5		
1275	9238	0	0		
1276	9238	4	2		
1277	9238	7	5		
1278	9239	4	2		
1279	9239	4	1		
1280	9239	4	4		
1281	92310	0	3		
1282	92310	0	5		
1283	92310	4	1		
1284	92310	4	4		
1285	92310	7	5		
1286	92311	4	4		
1287	92311	5	6		
1288	92312	0	8		
1289	92312	4	1		
1290	92313	0	1		
1291	92313	0	5		
1292	92313	4	2		
1293	92313	4	4		
1294	92313	7	5		
1295	92314	0	1		
1296	92314	4	1		
1297	92314	5	5		
1298	92314	7	5		
1299	92315	3	5		2
1300	92315	4	1		
1301	92315	4	2		
1302	92315	7	5		
1303	92316	0	3		
1304	92316	0	0		
1305	92316	0	1		
1306	92316	0	2		
1307	92316	3	5		1
1308	92317	7	5		
1309	92318	0	6		
1310	92318	4	1		
1311	92318	7	5		
1312	92319	1	5	20	
1313	92319	7	5		
1314	92320	4	1		
1315	92320	5	5		
1316	92320	7	5		
1317	92321	4	2		
1318	92321	4	4		
1319	92321	5	5		
1320	92322	4	1		
1321	92322	4	2		
1322	92322	7	5		
1323	92323	1	5	4	
1324	92323	5	5		
1325	92323	7	5		
1326	92324	0	0		
1327	92324	4	1		
1328	92324	4	2		
1329	92324	5	5		
1330	92324	7	5		
1331	92325	4	4		
1332	92325	4	1		
1333	92325	4	2		
1334	92325	7	5		
1335	92326	4	2		
1336	92326	7	5		
1337	92327	4	2		
1338	92327	4	1		
1339	92327	7	5		
