1603842042018	160384	102288	2	2018-04-01 00:00:00.0000000	30			
1603862042018	160386	103561	2	2018-04-01 00:00:00.0000000	2.73			
1603882042018	160388	102288	2	2018-04-01 00:00:00.0000000	80			
1603892082017	160389	102973	2	2017-08-01 00:00:00.0000000	60			
1603931012018	160393	104220	1	2018-01-01 00:00:00.0000000	0.14			1
1603951062018	160395	103915	1	2018-06-01 00:00:00.0000000	0.2			1
1603962052018	160396	102288	2	2018-05-01 00:00:00.0000000	80			
1603972032018	160397	103561	2	2018-03-01 00:00:00.0000000	7.06			
1603982052018	160398	102199	2	2018-05-01 00:00:00.0000000	60			
1603991032018	160399	104220	1	2018-03-01 00:00:00.0000000	0.473			1
1604012052018	160401	102978	2	2018-05-01 00:00:00.0000000	30			
1604021042018	160402	103943	1	2018-04-01 00:00:00.0000000	60			1
1604031022018	160403	104220	1	2018-02-01 00:00:00.0000000	0.2			1
1604051052018	160405	103398	1	2018-05-01 00:00:00.0000000	6			1
1604072052018	160407	102288	2	2018-05-01 00:00:00.0000000	60			
1604081042018	160408	104220	1	2018-04-01 00:00:00.0000000	0.568			1
1604091052018	160409	102024	1	2018-05-01 00:00:00.0000000	560			1
1604112052018	160411	103561	2	2018-05-01 00:00:00.0000000	4.9			
1604122062018	160412	103943	2	2018-06-01 00:00:00.0000000	10			
1604132062018	160413	104094	2	2018-06-01 00:00:00.0000000	25			
1604142062018	160414	104094	2	2018-06-01 00:00:00.0000000	25			
1604152072018	160415	103592	2	2018-07-01 00:00:00.0000000	12			
1604162072018	160416	103592	2	2018-07-01 00:00:00.0000000	12			
1604172062018	160417	103943	2	2018-06-01 00:00:00.0000000	70			
1604211062018	160421	102024	1	2018-06-01 00:00:00.0000000	70			1
1604222072018	160422	104061	2	2018-07-01 00:00:00.0000000	10			
1604232072018	160423	104061	2	2018-07-01 00:00:00.0000000	10			
1604242072018	160424	104061	2	2018-07-01 00:00:00.0000000	10			
1604252072018	160425	104061	2	2018-07-01 00:00:00.0000000	10			
1604262072018	160426	104061	2	2018-07-01 00:00:00.0000000	10			
1604272072018	160427	104061	2	2018-07-01 00:00:00.0000000	10			
1604282072018	160428	104061	2	2018-07-01 00:00:00.0000000	10			
1604292072018	160429	104061	2	2018-07-01 00:00:00.0000000	10			
1604422072018	160442	102057	2	2018-07-01 00:00:00.0000000	20			
1604441072018	160444	102024	1	2018-07-01 00:00:00.0000000	750			1
1604471092018	160447	104311	1	2018-09-01 00:00:00.0000000	144			1
1604511082018	160451	102024	1	2018-08-01 00:00:00.0000000	750			1
1604621052018	160462	102434	1	2018-05-01 00:00:00.0000000	8			1
1604691092018	160469	102230	1	2018-09-01 00:00:00.0000000	8			1
1604731092018	160473	102024	1	2018-09-01 00:00:00.0000000	600			1
1701924072018	170192	1000010747	4	2018-07-01 00:00:00.0000000	38.997	0	1	
1707544072018	170754	1000010747	4	2018-07-01 00:00:00.0000000	38.024	0	1	
1750022122016	175002	102958	2	2016-12-01 00:00:00.0000000	10			
1750032122016	175003	102958	2	2016-12-01 00:00:00.0000000	10			
1750042122016	175004	101761	2	2016-12-01 00:00:00.0000000	10.08			
1750052122016	175005	102602	2	2016-12-01 00:00:00.0000000	10			
1750062122016	175006	102788	2	2016-12-01 00:00:00.0000000	25			
1750082012017	175008	101761	2	2017-01-01 00:00:00.0000000	20			
1750092012017	175009	102264	2	2017-01-01 00:00:00.0000000	20			
1750102012017	175010	102466	2	2017-01-01 00:00:00.0000000	20			
1750112122016	175011	101761	2	2016-12-01 00:00:00.0000000	10			
1750122122016	175012	102788	2	2016-12-01 00:00:00.0000000	25			
1750132122016	175013	102156	2	2016-12-01 00:00:00.0000000	10			
1750142122016	175014	102144	2	2016-12-01 00:00:00.0000000	10			
1750152122016	175015	101966	2	2016-12-01 00:00:00.0000000	10			
1750162122016	175016	101966	2	2016-12-01 00:00:00.0000000	10			
1750172122016	175017	102130	2	2016-12-01 00:00:00.0000000	0.3			
1750182122016	175018	102189	2	2016-12-01 00:00:00.0000000	10			
1750192122016	175019	102958	2	2016-12-01 00:00:00.0000000	10			
1750202122016	175020	101966	2	2016-12-01 00:00:00.0000000	10			
1750212122016	175021	104107	2	2016-12-01 00:00:00.0000000	10			
1750222122016	175022	102144	2	2016-12-01 00:00:00.0000000	10			
1750232012017	175023	102958	2	2017-01-01 00:00:00.0000000	0.47			
1750242122016	175024	102958	2	2016-12-01 00:00:00.0000000	10			
1750252122016	175025	102144	2	2016-12-01 00:00:00.0000000	10			
1750262122016	175026	104107	2	2016-12-01 00:00:00.0000000	10			
1750272122016	175027	104000	2	2016-12-01 00:00:00.0000000	10			
1750282122016	175028	102958	2	2016-12-01 00:00:00.0000000	10			
1750292122016	175029	102799	2	2016-12-01 00:00:00.0000000	0.09			
1750312122016	175031	101966	2	2016-12-01 00:00:00.0000000	20			
1750322122016	175032	102958	2	2016-12-01 00:00:00.0000000	10			
1750332122016	175033	103547	2	2016-12-01 00:00:00.0000000	1.5			
1750342122016	175034	102600	2	2016-12-01 00:00:00.0000000	10			
1750352122016	175035	102958	2	2016-12-01 00:00:00.0000000	1.7			
1750372122016	175037	102602	2	2016-12-01 00:00:00.0000000	10			
1750382122016	175038	104005	2	2016-12-01 00:00:00.0000000	20			
1750392122016	175039	102676	2	2016-12-01 00:00:00.0000000	10			
1750402122016	175040	104005	2	2016-12-01 00:00:00.0000000	20			
1750412122016	175041	102958	2	2016-12-01 00:00:00.0000000	0.55			
1750422122016	175042	102144	2	2016-12-01 00:00:00.0000000	10			
1750432122016	175043	102222	2	2016-12-01 00:00:00.0000000	10			
1750442122016	175044	102189	2	2016-12-01 00:00:00.0000000	10			
1750452122016	175045	102466	2	2016-12-01 00:00:00.0000000	20			
1750462122016	175046	101761	2	2016-12-01 00:00:00.0000000	10			
1750472122016	175047	102466	2	2016-12-01 00:00:00.0000000	20			
1750482122016	175048	102676	2	2016-12-01 00:00:00.0000000	10			
1750492122016	175049	102958	2	2016-12-01 00:00:00.0000000	0.48			
1750512122016	175051	104000	2	2016-12-01 00:00:00.0000000	10			
1750522122016	175052	102602	2	2016-12-01 00:00:00.0000000	10			
1750532122016	175053	101761	2	2016-12-01 00:00:00.0000000	10			
1750542122016	175054	102189	2	2016-12-01 00:00:00.0000000	10			
1750552122016	175055	102144	2	2016-12-01 00:00:00.0000000	10			
1750562122016	175056	102958	2	2016-12-01 00:00:00.0000000	10			
1750572122016	175057	102602	2	2016-12-01 00:00:00.0000000	10			
1750582122016	175058	104000	2	2016-12-01 00:00:00.0000000	10			
1750592122016	175059	102189	2	2016-12-01 00:00:00.0000000	10			
1750602122016	175060	104000	2	2016-12-01 00:00:00.0000000	10			
1750612122016	175061	101761	2	2016-12-01 00:00:00.0000000	10			
1750622122016	175062	102788	2	2016-12-01 00:00:00.0000000	26			
1750632122016	175063	102788	2	2016-12-01 00:00:00.0000000	20			
1750642122016	175064	102144	2	2016-12-01 00:00:00.0000000	10			
1750662122016	175066	102189	2	2016-12-01 00:00:00.0000000	10			
1750672012017	175067	102189	2	2017-01-01 00:00:00.0000000	10			
1750682122016	175068	102130	2	2016-12-01 00:00:00.0000000	0.6			
1750692122016	175069	101966	2	2016-12-01 00:00:00.0000000	10			
1750702122016	175070	102466	2	2016-12-01 00:00:00.0000000	10			
1750712122016	175071	101966	2	2016-12-01 00:00:00.0000000	10			
1750722122016	175072	102156	2	2016-12-01 00:00:00.0000000	10			
1750732122016	175073	104000	2	2016-12-01 00:00:00.0000000	10			
1750742012017	175074	102788	2	2017-01-01 00:00:00.0000000	16			
1750752012017	175075	102206	2	2017-01-01 00:00:00.0000000	10			
1750762012017	175076	102206	2	2017-01-01 00:00:00.0000000	10			
1750772012017	175077	104005	2	2017-01-01 00:00:00.0000000	20			
1750782012017	175078	104005	2	2017-01-01 00:00:00.0000000	20			
1750792012017	175079	103390	2	2017-01-01 00:00:00.0000000	20			
1750802012017	175080	102676	2	2017-01-01 00:00:00.0000000	10			
1750812012017	175081	103509	2	2017-01-01 00:00:00.0000000	10			
1750822012017	175082	101966	2	2017-01-01 00:00:00.0000000	14			
1750832012017	175083	103509	2	2017-01-01 00:00:00.0000000	10			
1750842012017	175084	102676	2	2017-01-01 00:00:00.0000000	10			
1750852012017	175085	101761	2	2017-01-01 00:00:00.0000000	10			
1750862012017	175086	102602	2	2017-01-01 00:00:00.0000000	10			
1750872012017	175087	102602	2	2017-01-01 00:00:00.0000000	10			
1750882012017	175088	102676	2	2017-01-01 00:00:00.0000000	10			
1750892012017	175089	102602	2	2017-01-01 00:00:00.0000000	10			
1750902012017	175090	104107	2	2017-01-01 00:00:00.0000000	20			
1750912012017	175091	102676	2	2017-01-01 00:00:00.0000000	10			
1750922012017	175092	103509	2	2017-01-01 00:00:00.0000000	10			
1750932012017	175093	104005	2	2017-01-01 00:00:00.0000000	20			
1750942012017	175094	104005	2	2017-01-01 00:00:00.0000000	20			
1750952012017	175095	102788	2	2017-01-01 00:00:00.0000000	10			
1750962012017	175096	102602	2	2017-01-01 00:00:00.0000000	10			
1750972012017	175097	104005	2	2017-01-01 00:00:00.0000000	20			
1750982012017	175098	102676	2	2017-01-01 00:00:00.0000000	10			
1750992012017	175099	104005	2	2017-01-01 00:00:00.0000000	20			
1751002012017	175100	102676	2	2017-01-01 00:00:00.0000000	20			
1751012012017	175101	102602	2	2017-01-01 00:00:00.0000000	10			
1751022012017	175102	102676	2	2017-01-01 00:00:00.0000000	10			
1751032012017	175103	103401	2	2017-01-01 00:00:00.0000000	20			
1751042022017	175104	102602	2	2017-02-01 00:00:00.0000000	10			
1751052022017	175105	102676	2	2017-02-01 00:00:00.0000000	10			
1751062022017	175106	103401	2	2017-02-01 00:00:00.0000000	20			
1751102022017	175110	101966	2	2017-02-01 00:00:00.0000000	10			
1751112022017	175111	103401	2	2017-02-01 00:00:00.0000000	20			
1751122022017	175112	102676	2	2017-02-01 00:00:00.0000000	10			
1751132022017	175113	102676	2	2017-02-01 00:00:00.0000000	10			
